,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
99,0 days 02:08:51.221000,LEC,16,96.506,43.0,3.0,,,0 days 00:00:30.927000,0 days 00:00:41.890000,0 days 00:00:23.689000,0 days 02:07:45.626000,0 days 02:08:27.516000,0 days 02:08:51.205000,234.0,261.0,285.0,301.0,False,HARD,11.0,True,Ferrari,0 days 02:07:14.715000,2025-04-13 16:15:28.982,1,3.0,False,,False,True
100,0 days 02:10:27.768000,LEC,16,96.547,44.0,3.0,,,0 days 00:00:30.914000,0 days 00:00:41.889000,0 days 00:00:23.744000,0 days 02:09:22.119000,0 days 02:10:04.008000,0 days 02:10:27.752000,233.0,262.0,286.0,309.0,False,HARD,12.0,True,Ferrari,0 days 02:08:51.221000,2025-04-13 16:17:05.488,1,3.0,False,,False,True
101,0 days 02:12:04.468000,LEC,16,96.7,45.0,3.0,,,0 days 00:00:30.937000,0 days 00:00:41.969000,0 days 00:00:23.794000,0 days 02:10:58.689000,0 days 02:11:40.658000,0 days 02:12:04.452000,232.0,263.0,285.0,,False,HARD,13.0,True,Ferrari,0 days 02:10:27.768000,2025-04-13 16:18:42.035,1,3.0,False,,False,True
102,0 days 02:13:41.362000,LEC,16,96.894,46.0,3.0,,,0 days 00:00:31.118000,0 days 00:00:42.092000,0 days 00:00:23.684000,0 days 02:12:35.570000,0 days 02:13:17.662000,0 days 02:13:41.346000,231.0,262.0,284.0,,False,HARD,14.0,True,Ferrari,0 days 02:12:04.468000,2025-04-13 16:20:18.735,1,3.0,False,,False,True
103,0 days 02:15:18.136000,LEC,16,96.774,47.0,3.0,,,0 days 00:00:31.053000,0 days 00:00:41.941000,0 days 00:00:23.780000,0 days 02:14:12.399000,0 days 02:14:54.340000,0 days 02:15:18.120000,232.0,261.0,284.0,300.0,False,HARD,15.0,True,Ferrari,0 days 02:13:41.362000,2025-04-13 16:21:55.629,1,3.0,False,,False,True
104,0 days 02:16:55.090000,LEC,16,96.954,48.0,3.0,,,0 days 00:00:31.116000,0 days 00:00:41.992000,0 days 00:00:23.846000,0 days 02:15:49.236000,0 days 02:16:31.228000,0 days 02:16:55.074000,230.0,257.0,285.0,297.0,False,HARD,16.0,True,Ferrari,0 days 02:15:18.136000,2025-04-13 16:23:32.403,1,3.0,False,,False,True
105,0 days 02:18:32.748000,LEC,16,97.658,49.0,3.0,,,0 days 00:00:31.649000,0 days 00:00:42.201000,0 days 00:00:23.808000,0 days 02:17:26.723000,0 days 02:18:08.924000,0 days 02:18:32.732000,233.0,260.0,285.0,305.0,False,HARD,17.0,True,Ferrari,0 days 02:16:55.090000,2025-04-13 16:25:09.357,1,3.0,False,,False,True
106,0 days 02:20:09.704000,LEC,16,96.956,50.0,3.0,,,0 days 00:00:31.059000,0 days 00:00:42.132000,0 days 00:00:23.765000,0 days 02:19:03.791000,0 days 02:19:45.923000,0 days 02:20:09.688000,235.0,261.0,285.0,309.0,False,HARD,18.0,True,Ferrari,0 days 02:18:32.748000,2025-04-13 16:26:47.015,1,3.0,False,,False,True
107,0 days 02:21:46.983000,LEC,16,97.279,51.0,3.0,,,0 days 00:00:31.185000,0 days 00:00:42.159000,0 days 00:00:23.935000,0 days 02:20:40.873000,0 days 02:21:23.032000,0 days 02:21:46.967000,230.0,261.0,285.0,301.0,False,HARD,19.0,True,Ferrari,0 days 02:20:09.704000,2025-04-13 16:28:23.971,1,3.0,False,,False,True
108,0 days 02:23:25.406000,LEC,16,98.423,52.0,3.0,,,0 days 00:00:31.588000,0 days 00:00:42.692000,0 days 00:00:24.143000,0 days 02:22:18.555000,0 days 02:23:01.247000,0 days 02:23:25.390000,232.0,263.0,284.0,310.0,False,HARD,20.0,True,Ferrari,0 days 02:21:46.983000,2025-04-13 16:30:01.250,1,4.0,False,,False,True
