,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
258,0 days 01:08:46.737000,LEC,16,81.722,7.0,1.0,,,0 days 00:00:24.036000,0 days 00:00:33.025000,0 days 00:00:24.661000,0 days 01:07:49.075000,0 days 01:08:22.100000,0 days 01:08:46.761000,250.0,277.0,282.0,332.0,False,SOFT,8.0,False,Ferrari,0 days 01:07:25.015000,2025-06-01 13:11:29.213,1,5.0,False,,False,True
259,0 days 01:10:08.578000,LEC,16,81.841,8.0,1.0,,,0 days 00:00:23.946000,0 days 00:00:33.269000,0 days 00:00:24.626000,0 days 01:09:10.707000,0 days 01:09:43.976000,0 days 01:10:08.602000,251.0,267.0,285.0,326.0,False,SOFT,9.0,False,Ferrari,0 days 01:08:46.737000,2025-06-01 13:12:50.935,1,5.0,False,,False,True
260,0 days 01:11:30.705000,LEC,16,82.127,9.0,1.0,,,0 days 00:00:24.302000,0 days 00:00:33.121000,0 days 00:00:24.704000,0 days 01:10:32.904000,0 days 01:11:06.025000,0 days 01:11:30.729000,257.0,279.0,282.0,333.0,False,SOFT,10.0,False,Ferrari,0 days 01:10:08.578000,2025-06-01 13:14:12.776,1,5.0,False,,False,True
261,0 days 01:12:51.733000,LEC,16,81.028,10.0,1.0,,,0 days 00:00:23.929000,0 days 00:00:32.569000,0 days 00:00:24.530000,0 days 01:11:54.658000,0 days 01:12:27.227000,0 days 01:12:51.757000,269.0,279.0,279.0,327.0,False,SOFT,11.0,False,Ferrari,0 days 01:11:30.705000,2025-06-01 13:15:34.903,1,4.0,False,,False,True
262,0 days 01:14:12.737000,LEC,16,81.004,11.0,1.0,,,0 days 00:00:23.860000,0 days 00:00:32.687000,0 days 00:00:24.457000,0 days 01:13:15.617000,0 days 01:13:48.304000,0 days 01:14:12.761000,264.0,272.0,279.0,307.0,False,SOFT,12.0,False,Ferrari,0 days 01:12:51.733000,2025-06-01 13:16:55.931,1,4.0,False,,False,True
263,0 days 01:15:33.823000,LEC,16,81.086,12.0,1.0,,,0 days 00:00:23.835000,0 days 00:00:32.656000,0 days 00:00:24.595000,0 days 01:14:36.596000,0 days 01:15:09.252000,0 days 01:15:33.847000,272.0,279.0,280.0,309.0,False,SOFT,13.0,False,Ferrari,0 days 01:14:12.737000,2025-06-01 13:18:16.935,1,4.0,False,,False,True
264,0 days 01:16:55.229000,LEC,16,81.406,13.0,1.0,,,0 days 00:00:24.084000,0 days 00:00:32.653000,0 days 00:00:24.669000,0 days 01:15:57.931000,0 days 01:16:30.584000,0 days 01:16:55.253000,,281.0,277.0,,False,SOFT,14.0,False,Ferrari,0 days 01:15:33.823000,2025-06-01 13:19:38.021,1,4.0,False,,False,True
265,0 days 01:18:16.570000,LEC,16,81.341,14.0,1.0,,,0 days 00:00:24,0 days 00:00:32.653000,0 days 00:00:24.688000,0 days 01:17:19.253000,0 days 01:17:51.906000,0 days 01:18:16.594000,,274.0,277.0,308.0,False,SOFT,15.0,False,Ferrari,0 days 01:16:55.229000,2025-06-01 13:20:59.427,1,3.0,False,,False,True
266,0 days 01:19:38.270000,LEC,16,81.7,15.0,1.0,,,0 days 00:00:24.108000,0 days 00:00:32.807000,0 days 00:00:24.785000,0 days 01:18:40.702000,0 days 01:19:13.509000,0 days 01:19:38.294000,266.0,280.0,278.0,306.0,False,SOFT,16.0,False,Ferrari,0 days 01:18:16.570000,2025-06-01 13:22:20.768,1,3.0,False,,False,True
267,0 days 01:20:59.751000,LEC,16,81.481,16.0,1.0,,,0 days 00:00:24.114000,0 days 00:00:32.767000,0 days 00:00:24.600000,0 days 01:20:02.408000,0 days 01:20:35.175000,0 days 01:20:59.775000,272.0,285.0,278.0,307.0,False,SOFT,17.0,False,Ferrari,0 days 01:19:38.270000,2025-06-01 13:23:42.468,1,3.0,False,,False,True
268,0 days 01:22:24.904000,LEC,16,85.153,17.0,1.0,,0 days 01:22:22.089000,0 days 00:00:24.018000,0 days 00:00:32.833000,0 days 00:00:28.302000,0 days 01:21:23.793000,0 days 01:21:56.626000,0 days 01:22:24.928000,273.0,284.0,,308.0,False,SOFT,18.0,False,Ferrari,0 days 01:20:59.751000,2025-06-01 13:25:03.949,1,3.0,False,,False,False
269,0 days 01:24:04.075000,LEC,16,99.171,18.0,2.0,0 days 01:22:46.677000,,0 days 00:00:42.623000,0 days 00:00:32.349000,0 days 00:00:24.199000,0 days 01:23:07.551000,0 days 01:23:39.900000,0 days 01:24:04.099000,264.0,272.0,279.0,255.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:22:24.904000,2025-06-01 13:26:29.102,1,7.0,False,,False,False
270,0 days 01:25:24.660000,LEC,16,80.585,19.0,2.0,,,0 days 00:00:23.839000,0 days 00:00:32.303000,0 days 00:00:24.443000,0 days 01:24:27.938000,0 days 01:25:00.241000,0 days 01:25:24.684000,271.0,267.0,279.0,306.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:24:04.075000,2025-06-01 13:28:08.273,1,6.0,False,,False,True
271,0 days 01:26:45.435000,LEC,16,80.775,20.0,2.0,,,0 days 00:00:24.071000,0 days 00:00:32.439000,0 days 00:00:24.265000,0 days 01:25:48.755000,0 days 01:26:21.194000,0 days 01:26:45.459000,273.0,278.0,280.0,305.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:25:24.660000,2025-06-01 13:29:28.858,1,6.0,False,,False,True
272,0 days 01:28:05.542000,LEC,16,80.107,21.0,2.0,,,0 days 00:00:23.719000,0 days 00:00:32.203000,0 days 00:00:24.185000,0 days 01:27:09.178000,0 days 01:27:41.381000,0 days 01:28:05.566000,274.0,285.0,280.0,,True,MEDIUM,4.0,True,Ferrari,0 days 01:26:45.435000,2025-06-01 13:30:49.633,1,5.0,False,,False,True
273,0 days 01:29:25.460000,LEC,16,79.918,22.0,2.0,,,0 days 00:00:23.675000,0 days 00:00:32.221000,0 days 00:00:24.022000,0 days 01:28:29.241000,0 days 01:29:01.462000,0 days 01:29:25.484000,271.0,284.0,281.0,306.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:28:05.542000,2025-06-01 13:32:09.740,1,4.0,False,,False,True
274,0 days 01:30:44.927000,LEC,16,79.467,23.0,2.0,,,0 days 00:00:23.588000,0 days 00:00:31.959000,0 days 00:00:23.920000,0 days 01:29:49.072000,0 days 01:30:21.031000,0 days 01:30:44.951000,273.0,285.0,282.0,308.0,True,MEDIUM,6.0,True,Ferrari,0 days 01:29:25.460000,2025-06-01 13:33:29.658,1,4.0,False,,False,True
275,0 days 01:32:04.505000,LEC,16,79.578,24.0,2.0,,,0 days 00:00:23.503000,0 days 00:00:32.016000,0 days 00:00:24.059000,0 days 01:31:08.454000,0 days 01:31:40.470000,0 days 01:32:04.529000,278.0,286.0,280.0,309.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:30:44.927000,2025-06-01 13:34:49.125,1,4.0,False,,False,True
276,0 days 01:33:24.116000,LEC,16,79.611,25.0,2.0,,,0 days 00:00:23.536000,0 days 00:00:32.003000,0 days 00:00:24.072000,0 days 01:32:28.065000,0 days 01:33:00.068000,0 days 01:33:24.140000,280.0,289.0,280.0,308.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:32:04.505000,2025-06-01 13:36:08.703,1,4.0,False,,False,True
277,0 days 01:34:44.099000,LEC,16,79.983,26.0,2.0,,,0 days 00:00:23.689000,0 days 00:00:32.134000,0 days 00:00:24.160000,0 days 01:33:47.829000,0 days 01:34:19.963000,0 days 01:34:44.123000,277.0,283.0,282.0,310.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:33:24.116000,2025-06-01 13:37:28.314,1,4.0,False,,False,True
278,0 days 01:36:04.080000,LEC,16,79.981,27.0,2.0,,,0 days 00:00:23.649000,0 days 00:00:32.184000,0 days 00:00:24.148000,0 days 01:35:07.772000,0 days 01:35:39.956000,0 days 01:36:04.104000,280.0,290.0,281.0,,False,MEDIUM,10.0,True,Ferrari,0 days 01:34:44.099000,2025-06-01 13:38:48.297,1,4.0,False,,False,True
